date,unit_sales,day_of_week,is_holiday,locale,holiday_type,dcoilwtico,oil_lag_7,month,month_name,year,is_national_holiday,before_1,before_2,after_1,cpi,min_wage,day_of_month,ALLSKY_SFC_SW_DWN,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,is_sunny,is_rainy,solar_7d
2013-10-02,407.0,Wednesday,0,,Non-holiday,104.15,102.68,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,2,15.66,0.15,18.09,24.74,14.24,1,0,15.904285714285711
2013-10-03,303.0,Thursday,0,,Non-holiday,103.29,103.1,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,3,13.13,5.81,17.72,24.45,14.01,0,1,15.272857142857143
2013-10-04,550.0,Friday,0,,Non-holiday,103.83,102.86,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,4,12.85,0.15,17.86,24.98,13.12,0,0,14.938571428571427
2013-10-05,678.0,Saturday,0,,Non-holiday,103.83,102.86,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,5,15.66,0.1,18.12,26.24,12.87,1,0,15.122857142857141
2013-10-06,719.0,Sunday,0,,Non-holiday,103.83,102.86,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,6,13.37,0.06,18.27,25.73,12.68,0,0,15.108571428571427
2013-10-07,515.0,Monday,1,Local,Local,103.07,102.36,10,October,2013,0,0.0,1.0,0.0,144.5901809222066,318.0,7,18.77,1.06,18.73,27.4,12.14,1,0,15.918571428571429
2013-10-08,346.0,Tuesday,0,,Non-holiday,103.54,102.09,10,October,2013,0,1.0,0.0,0.0,144.5901809222066,318.0,8,18.46,0.23,18.5,26.71,12.61,1,0,15.414285714285715
2013-10-09,601.0,Wednesday,1,National,National,101.63,104.15,10,October,2013,1,0.0,1.0,0.0,144.5901809222066,318.0,9,16.76,0.24,17.76,25.46,11.74,1,0,15.571428571428573
2013-10-10,277.0,Thursday,0,,Non-holiday,103.08,103.29,10,October,2013,0,1.0,0.0,1.0,144.5901809222066,318.0,10,13.75,2.96,17.42,23.7,12.7,0,0,15.66
2013-10-11,221.0,Friday,1,National,National,102.17,103.83,10,October,2013,1,0.0,0.0,0.0,144.5901809222066,318.0,11,17.28,1.21,17.87,24.59,14.14,1,0,16.292857142857144
2013-10-12,558.0,Saturday,0,,Non-holiday,102.17,103.83,10,October,2013,0,0.0,0.0,1.0,144.5901809222066,318.0,12,10.37,4.07,17.63,24.08,14.08,0,0,15.537142857142857
2013-10-13,485.0,Sunday,0,,Non-holiday,102.17,103.83,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,13,11.75,11.9,17.11,22.32,13.77,0,1,15.305714285714286
2013-10-14,276.0,Monday,0,,Non-holiday,102.46,103.07,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,14,10.33,8.86,16.5,20.64,13.9,0,1,14.100000000000003
2013-10-15,345.0,Tuesday,0,,Non-holiday,101.15,103.54,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,15,10.66,2.53,17.6,23.51,13.63,0,0,12.985714285714286
2013-10-16,396.0,Wednesday,0,,Non-holiday,102.34,101.63,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,16,9.64,10.18,17.04,22.85,13.53,0,1,11.968571428571428
2013-10-17,329.0,Thursday,0,,Non-holiday,100.72,103.08,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,17,16.91,2.28,17.31,21.8,14.09,1,0,12.42
2013-10-18,427.0,Friday,0,,Non-holiday,100.87,102.17,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,18,18.4,1.79,17.43,23.6,13.83,1,0,12.58
2013-10-19,737.0,Saturday,0,,Non-holiday,100.87,102.17,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,19,20.66,0.15,17.74,25.87,11.47,1,0,14.05
2013-10-20,904.0,Sunday,0,,Non-holiday,100.87,102.17,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,20,16.84,0.49,17.59,24.92,12.67,1,0,14.777142857142858
2013-10-21,394.0,Monday,0,,Non-holiday,99.28,102.46,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,21,15.33,2.21,17.06,23.25,13.83,1,0,15.491428571428571
2013-10-22,351.0,Tuesday,0,,Non-holiday,97.63,101.15,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,22,12.59,5.41,16.92,20.62,14.22,0,1,15.767142857142856
2013-10-23,310.0,Wednesday,0,,Non-holiday,96.9,102.34,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,23,12.66,5.68,17.69,24.22,13.74,0,1,16.19857142857143
2013-10-24,384.0,Thursday,0,,Non-holiday,96.65,100.72,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,24,16.8,0.84,18.09,26.21,12.44,1,0,16.18285714285714
2013-10-25,297.0,Friday,0,,Non-holiday,97.4,100.87,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,25,15.7,3.27,18.08,24.94,13.38,1,0,15.797142857142857
2013-10-26,531.0,Saturday,0,,Non-holiday,97.4,100.87,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,26,14.62,1.87,17.8,25.49,12.15,0,0,14.934285714285712
2013-10-27,801.0,Sunday,0,,Non-holiday,97.4,100.87,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,27,11.71,4.41,17.6,24.25,13.8,0,0,14.20142857142857
2013-10-28,297.0,Monday,0,,Non-holiday,98.74,99.28,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,28,13.91,0.98,17.77,24.38,13.48,0,0,13.998571428571427
2013-10-29,352.0,Tuesday,0,,Non-holiday,98.29,97.63,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,29,11.66,2.8,17.65,23.33,14.57,0,0,13.865714285714287
2013-10-30,497.0,Wednesday,0,,Non-holiday,96.81,96.9,10,October,2013,0,0.0,0.0,0.0,144.5901809222066,318.0,30,12.55,6.2,17.32,22.61,14.37,0,1,13.85
2013-10-31,224.0,Thursday,0,,Non-holiday,96.29,96.65,10,October,2013,0,0.0,1.0,0.0,144.5901809222066,318.0,31,17.05,3.24,17.1,22.5,13.73,1,0,13.885714285714286
2013-11-01,375.0,Friday,0,,Non-holiday,94.56,97.4,11,November,2013,0,1.0,1.0,0.0,145.1601389700131,318.0,1,20.66,0.33,17.0,22.25,13.23,1,0,14.594285714285714
2013-11-02,549.0,Saturday,1,National,National,94.56,97.4,11,November,2013,1,1.0,0.0,0.0,145.1601389700131,318.0,2,19.0,0.0,16.72,22.22,12.15,1,0,15.22
2013-11-03,860.0,Sunday,1,National,National,94.56,97.4,11,November,2013,1,0.0,0.0,1.0,145.1601389700131,318.0,3,22.21,0.15,16.82,22.27,12.34,1,0,16.720000000000002
2013-11-04,406.0,Monday,0,,Non-holiday,94.58,98.74,11,November,2013,0,0.0,0.0,1.0,145.1601389700131,318.0,4,14.65,0.17,17.01,22.24,13.8,0,0,16.825714285714287
2013-11-05,475.0,Tuesday,0,,Non-holiday,93.4,98.29,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,5,14.63,0.94,17.11,22.94,13.59,0,0,17.250000000000004
2013-11-06,295.0,Wednesday,1,Regional,Regional,94.74,96.81,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,6,18.37,1.5,16.92,21.47,14.09,1,0,18.08142857142857
2013-11-07,389.0,Thursday,1,Regional,Regional,94.25,96.29,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,7,20.14,0.33,16.54,20.86,13.58,1,0,18.52285714285714
2013-11-08,379.0,Friday,0,,Non-holiday,94.56,94.56,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,8,19.81,1.6,16.65,23.01,12.47,1,0,18.40142857142857
2013-11-09,644.0,Saturday,0,,Non-holiday,94.56,94.56,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,9,17.39,2.13,16.89,23.14,13.17,1,0,18.17142857142857
2013-11-10,695.0,Sunday,1,Local,Local,94.56,94.56,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,10,20.01,0.38,17.44,24.04,13.24,1,0,17.857142857142858
2013-11-11,612.0,Monday,1,Local,Local,95.13,94.58,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,11,15.9,0.23,17.8,25.18,13.43,1,0,18.03571428571429
2013-11-12,314.0,Tuesday,1,Local,Local,93.12,93.4,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,12,15.65,0.28,18.04,25.6,12.36,1,0,18.181428571428572
2013-11-13,343.0,Wednesday,0,,Non-holiday,93.91,94.74,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,13,13.33,0.86,17.73,24.06,13.35,0,0,17.461428571428574
2013-11-14,295.0,Thursday,0,,Non-holiday,93.76,94.25,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,14,12.43,1.93,17.56,23.72,13.67,0,0,16.360000000000003
2013-11-15,400.0,Friday,0,,Non-holiday,93.8,94.56,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,15,15.06,0.78,17.56,23.49,13.85,0,0,15.681428571428572
2013-11-16,683.0,Saturday,0,,Non-holiday,93.8,94.56,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,16,15.26,0.17,17.56,24.1,13.53,1,0,15.377142857142857
2013-11-17,921.0,Sunday,0,,Non-holiday,93.8,94.56,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,17,15.86,3.34,17.67,23.98,13.5,1,0,14.784285714285714
2013-11-18,447.0,Monday,0,,Non-holiday,93.03,95.13,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,18,14.28,3.85,17.36,22.61,13.9,0,0,14.55285714285714
2013-11-19,401.0,Tuesday,0,,Non-holiday,93.35,93.12,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,19,16.96,2.53,17.39,23.11,13.1,1,0,14.74
2013-11-20,481.0,Wednesday,0,,Non-holiday,93.34,93.91,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,20,13.96,2.4,16.65,19.47,14.51,0,0,14.83
2013-11-21,199.0,Thursday,0,,Non-holiday,95.35,93.76,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,21,14.48,2.38,17.1,22.34,13.69,0,0,15.122857142857143
2013-11-22,419.0,Friday,0,,Non-holiday,94.53,93.8,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,22,11.0,1.01,16.98,21.68,14.13,0,0,14.542857142857143
2013-11-23,519.0,Saturday,0,,Non-holiday,94.53,93.8,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,23,13.49,5.27,16.83,22.25,13.28,0,1,14.290000000000001
2013-11-24,702.0,Sunday,0,,Non-holiday,94.53,93.8,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,24,12.7,4.27,16.73,21.55,13.25,0,0,13.838571428571429
2013-11-25,282.0,Monday,0,,Non-holiday,93.86,93.03,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,25,15.82,1.64,16.79,21.69,13.48,1,0,14.05857142857143
2013-11-26,274.0,Tuesday,0,,Non-holiday,93.41,93.35,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,26,16.27,2.9,16.96,22.38,13.26,1,0,13.959999999999999
2013-11-27,474.0,Wednesday,0,,Non-holiday,92.05,93.34,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,27,19.91,1.88,16.96,23.13,13.35,1,0,14.81
2013-11-28,258.0,Thursday,0,,Non-holiday,92.05,95.35,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,28,18.43,1.94,16.75,23.11,11.91,1,0,15.374285714285715
2013-11-29,363.0,Friday,0,,Non-holiday,92.55,94.53,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,29,13.15,0.95,17.24,24.1,12.55,0,0,15.68142857142857
2013-11-30,726.0,Saturday,0,,Non-holiday,92.55,94.53,11,November,2013,0,0.0,0.0,0.0,145.1601389700131,318.0,30,19.77,1.16,16.83,21.58,12.97,1,0,16.57857142857143
2013-12-01,736.0,Sunday,0,,Non-holiday,92.55,94.53,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,1,22.09,0.35,17.06,22.48,13.59,1,0,17.919999999999998
2013-12-02,421.0,Monday,0,,Non-holiday,93.61,93.86,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,2,18.72,9.43,16.8,23.23,12.5,1,1,18.334285714285716
2013-12-03,493.0,Tuesday,0,,Non-holiday,95.83,93.41,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,3,12.44,4.08,16.93,23.38,13.0,0,0,17.787142857142857
2013-12-04,454.0,Wednesday,0,,Non-holiday,96.97,92.05,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,4,13.15,0.77,16.75,21.99,13.23,0,0,16.821428571428573
2013-12-05,265.0,Thursday,1,Local,Local,97.14,92.05,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,5,12.9,1.63,17.12,23.01,13.63,0,0,16.03142857142857
2013-12-06,388.0,Friday,1,Local,Local,97.48,92.55,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,6,15.15,4.22,17.17,23.5,12.02,1,0,16.31714285714286
2013-12-07,504.0,Saturday,0,,Non-holiday,97.48,92.55,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,7,13.04,6.68,16.23,21.02,12.61,0,1,15.355714285714285
2013-12-08,477.0,Sunday,1,Local,Local,97.48,92.55,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,8,11.71,7.39,16.61,21.19,13.79,0,1,13.872857142857143
2013-12-09,378.0,Monday,0,,Non-holiday,97.1,93.61,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,9,8.46,6.12,16.33,20.64,13.57,0,1,12.407142857142858
2013-12-10,330.0,Tuesday,0,,Non-holiday,98.32,95.83,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,10,12.04,0.28,17.36,23.28,12.78,0,0,12.35
2013-12-11,508.0,Wednesday,0,,Non-holiday,97.25,96.97,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,11,15.95,1.24,17.49,23.78,12.28,1,0,12.75
2013-12-12,502.0,Thursday,0,,Non-holiday,97.21,97.14,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,12,16.06,0.12,17.27,23.27,12.85,1,0,13.20142857142857
2013-12-13,367.0,Friday,0,,Non-holiday,96.27,97.48,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,13,15.64,0.21,17.65,23.81,13.3,1,0,13.271428571428572
2013-12-14,547.0,Saturday,0,,Non-holiday,96.27,97.48,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,14,14.78,0.32,17.76,25.2,13.36,0,0,13.52
2013-12-15,621.0,Sunday,0,,Non-holiday,96.27,97.48,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,15,14.69,0.37,17.82,24.69,12.75,0,0,13.945714285714287
2013-12-16,322.0,Monday,0,,Non-holiday,97.18,97.1,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,16,12.24,0.17,17.22,22.66,13.44,0,0,14.485714285714284
2013-12-17,496.0,Tuesday,0,,Non-holiday,96.99,98.32,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,17,12.14,4.14,16.59,21.73,12.92,0,0,14.5
2013-12-18,532.0,Wednesday,0,,Non-holiday,97.59,97.25,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,18,14.1,2.29,16.88,21.01,13.95,0,0,14.235714285714286
2013-12-19,455.0,Thursday,0,,Non-holiday,98.4,97.21,12,December,2013,0,0.0,1.0,0.0,145.4555349685054,318.0,19,13.34,4.82,17.15,21.82,14.11,0,0,13.847142857142856
2013-12-20,441.0,Friday,0,,Non-holiday,99.11,96.27,12,December,2013,0,1.0,1.0,0.0,145.4555349685054,318.0,20,12.46,1.49,17.27,22.49,14.09,0,0,13.392857142857142
2013-12-21,630.0,Saturday,1,National,National,99.11,96.27,12,December,2013,1,1.0,0.0,0.0,145.4555349685054,318.0,21,16.29,0.8,17.3,22.79,13.73,1,0,13.608571428571427
2013-12-22,985.0,Sunday,1,National,National,99.11,96.27,12,December,2013,1,0.0,1.0,1.0,145.4555349685054,318.0,22,18.27,0.51,17.28,22.31,13.78,1,0,14.120000000000001
2013-12-23,523.0,Monday,1,National,National,98.62,96.99,12,December,2013,1,1.0,1.0,0.0,145.4555349685054,318.0,23,18.86,0.91,17.44,23.01,14.25,1,0,15.065714285714288
2013-12-24,365.0,Tuesday,1,National,National,98.87,97.59,12,December,2013,1,1.0,1.0,1.0,145.4555349685054,318.0,24,19.23,0.79,16.96,21.91,13.75,1,0,16.07857142857143
2013-12-25,0.0,Wednesday,1,National,National,98.87,98.4,12,December,2013,1,1.0,0.0,1.0,145.4555349685054,318.0,25,16.2,4.28,16.92,22.45,12.53,1,0,16.378571428571426
2013-12-26,418.0,Thursday,1,National,National,99.18,99.11,12,December,2013,1,0.0,0.0,1.0,145.4555349685054,318.0,26,15.68,4.22,16.98,21.67,13.71,1,0,16.712857142857143
2013-12-27,419.0,Friday,0,,Non-holiday,99.94,99.11,12,December,2013,0,0.0,0.0,1.0,145.4555349685054,318.0,27,13.28,0.93,18.44,25.36,13.53,0,0,16.83
2013-12-28,499.0,Saturday,0,,Non-holiday,99.94,99.11,12,December,2013,0,0.0,0.0,0.0,145.4555349685054,318.0,28,14.9,0.21,18.85,27.11,13.19,0,0,16.63142857142857
2013-12-29,552.0,Sunday,0,,Non-holiday,99.94,99.11,12,December,2013,0,0.0,1.0,0.0,145.4555349685054,318.0,29,12.5,2.19,18.31,24.48,13.6,0,0,15.807142857142859
2013-12-30,595.0,Monday,0,,Non-holiday,98.9,98.62,12,December,2013,0,1.0,1.0,0.0,145.4555349685054,318.0,30,12.3,0.37,17.38,22.79,13.69,0,0,14.87
2013-12-31,436.0,Tuesday,1,National,National,98.17,98.87,12,December,2013,1,1.0,0.0,0.0,145.4555349685054,318.0,31,17.36,4.43,17.73,24.53,13.7,1,0,14.602857142857143
2014-01-01,0.0,Wednesday,1,National,National,98.17,98.87,1,January,2014,1,0.0,0.0,1.0,146.5053015596701,340.0,1,14.61,1.43,17.79,23.48,14.41,0,0,14.375714285714285
2014-01-02,589.0,Thursday,0,,Non-holiday,95.14,99.18,1,January,2014,0,0.0,0.0,1.0,146.5053015596701,340.0,2,15.48,0.94,17.52,23.65,12.83,1,0,14.347142857142856
2014-01-03,474.0,Friday,0,,Non-holiday,93.66,99.94,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,3,12.48,0.59,17.61,23.19,13.24,0,0,14.232857142857144
2014-01-04,767.0,Saturday,0,,Non-holiday,93.66,99.94,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,4,11.77,1.62,18.01,23.11,13.3,0,0,13.785714285714286
2014-01-05,1203.0,Sunday,0,,Non-holiday,93.66,99.94,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,5,9.39,2.97,17.78,23.47,13.7,0,0,13.34142857142857
2014-01-06,399.0,Monday,0,,Non-holiday,93.12,98.9,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,6,10.46,26.06,16.79,19.64,14.87,0,1,13.078571428571431
2014-01-07,498.0,Tuesday,0,,Non-holiday,93.31,98.17,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,7,11.62,17.53,16.52,20.65,14.3,0,1,12.258571428571429
2014-01-08,561.0,Wednesday,0,,Non-holiday,91.9,98.17,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,8,12.74,10.01,16.34,19.96,13.78,0,1,11.991428571428571
2014-01-09,239.0,Thursday,0,,Non-holiday,91.36,95.14,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,9,11.68,5.09,16.93,21.59,14.37,0,1,11.448571428571428
2014-01-10,438.0,Friday,0,,Non-holiday,92.39,93.66,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,10,11.36,11.03,16.97,21.58,14.61,0,1,11.288571428571428
2014-01-11,619.0,Saturday,0,,Non-holiday,92.39,93.66,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,11,12.74,5.46,17.09,21.89,13.71,0,1,11.427142857142856
2014-01-12,533.0,Sunday,0,,Non-holiday,92.39,93.66,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,12,16.27,3.73,17.32,20.92,14.75,1,0,12.41
2014-01-13,443.0,Monday,0,,Non-holiday,91.45,93.12,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,13,17.08,0.58,17.92,24.54,13.75,1,0,13.355714285714283
2014-01-14,440.0,Tuesday,0,,Non-holiday,92.15,93.31,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,14,11.6,1.91,17.59,24.45,11.92,0,0,13.352857142857143
2014-01-15,360.0,Wednesday,0,,Non-holiday,93.78,91.9,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,15,16.03,2.43,17.84,24.27,13.34,1,0,13.822857142857142
2014-01-16,1168.0,Thursday,0,,Non-holiday,93.54,91.36,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,16,16.47,2.03,17.52,23.48,13.91,1,0,14.507142857142856
2014-01-17,506.0,Friday,0,,Non-holiday,93.96,92.39,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,17,15.13,0.82,17.44,23.41,13.68,1,0,15.045714285714284
2014-01-18,720.0,Saturday,0,,Non-holiday,93.96,92.39,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,18,11.95,1.11,17.28,24.02,12.4,0,0,14.932857142857143
2014-01-19,561.0,Sunday,0,,Non-holiday,93.96,92.39,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,19,11.89,3.81,17.38,21.78,14.77,0,0,14.307142857142855
2014-01-20,391.0,Monday,0,,Non-holiday,93.96,91.45,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,20,14.8,2.81,17.36,22.32,13.19,0,0,13.98142857142857
2014-01-21,421.0,Tuesday,0,,Non-holiday,94.51,92.15,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,21,17.15,8.05,17.85,23.04,14.74,1,1,14.774285714285714
2014-01-22,519.0,Wednesday,0,,Non-holiday,96.35,93.78,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,22,12.9,13.59,17.16,20.33,14.86,0,1,14.327142857142858
2014-01-23,231.0,Thursday,0,,Non-holiday,97.23,93.54,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,23,18.04,4.73,17.42,22.25,14.63,1,0,14.551428571428572
2014-01-24,263.0,Friday,0,,Non-holiday,96.66,93.96,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,24,17.49,2.61,16.88,21.71,13.68,1,0,14.888571428571428
2014-01-25,789.0,Saturday,0,,Non-holiday,96.66,93.96,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,25,16.71,9.29,16.29,18.55,14.57,1,1,15.56857142857143
2014-01-26,698.0,Sunday,0,,Non-holiday,96.66,93.96,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,26,15.56,5.13,16.35,19.22,14.88,1,1,16.092857142857145
2014-01-27,310.0,Monday,0,,Non-holiday,95.82,93.96,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,27,13.59,1.32,16.94,20.87,14.27,0,0,15.92
2014-01-28,332.0,Tuesday,0,,Non-holiday,97.49,94.51,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,28,15.89,0.12,17.36,22.59,14.44,1,0,15.739999999999998
2014-01-29,405.0,Wednesday,0,,Non-holiday,97.34,96.35,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,29,11.22,4.49,16.87,21.71,14.16,0,0,15.5
2014-01-30,323.0,Thursday,0,,Non-holiday,98.25,97.23,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,30,11.48,1.95,16.08,19.58,13.67,0,0,14.562857142857142
2014-01-31,456.0,Friday,0,,Non-holiday,97.55,96.66,1,January,2014,0,0.0,0.0,0.0,146.5053015596701,340.0,31,15.5,3.1,17.28,23.23,13.35,1,0,14.278571428571428
2014-02-01,732.0,Saturday,0,,Non-holiday,97.55,96.66,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,1,16.34,0.77,17.61,23.78,14.36,1,0,14.225714285714286
2014-02-02,704.0,Sunday,0,,Non-holiday,97.55,96.66,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,2,17.06,0.55,16.68,20.73,13.58,1,0,14.44
2014-02-03,395.0,Monday,0,,Non-holiday,96.44,95.82,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,3,16.41,3.06,16.4,19.66,14.64,1,0,14.842857142857143
2014-02-04,313.0,Tuesday,0,,Non-holiday,97.24,97.49,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,4,12.93,3.72,16.71,21.54,14.25,0,0,14.42
2014-02-05,463.0,Wednesday,0,,Non-holiday,97.4,97.34,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,5,9.24,4.18,15.93,19.62,13.54,0,0,14.137142857142859
2014-02-06,301.0,Thursday,0,,Non-holiday,97.84,98.25,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,6,17.1,1.02,17.26,22.81,14.03,1,0,14.940000000000001
2014-02-07,289.0,Friday,0,,Non-holiday,99.98,97.55,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,7,13.56,3.11,17.07,21.56,14.07,0,0,14.662857142857144
2014-02-08,678.0,Saturday,0,,Non-holiday,99.98,97.55,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,8,9.63,3.88,17.11,22.63,14.41,0,0,13.704285714285716
2014-02-09,731.0,Sunday,0,,Non-holiday,99.98,97.55,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,9,11.8,9.52,16.64,21.62,13.64,0,1,12.952857142857143
2014-02-10,370.0,Monday,0,,Non-holiday,100.12,96.44,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,10,10.36,1.14,17.74,24.3,13.64,0,0,12.088571428571429
2014-02-11,440.0,Tuesday,0,,Non-holiday,99.96,97.24,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,11,10.74,0.53,17.26,21.72,14.16,0,0,11.775714285714285
2014-02-12,409.0,Wednesday,0,,Non-holiday,100.38,97.4,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,12,14.22,4.07,17.71,23.29,13.66,0,0,12.487142857142857
2014-02-13,310.0,Thursday,0,,Non-holiday,100.27,97.84,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,13,14.42,2.01,16.77,21.15,14.08,0,0,12.104285714285714
2014-02-14,258.0,Friday,0,,Non-holiday,100.31,99.98,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,14,14.54,3.11,17.87,23.75,13.98,0,0,12.244285714285715
2014-02-15,650.0,Saturday,0,,Non-holiday,100.31,99.98,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,15,14.09,7.72,17.95,23.15,14.76,0,1,12.881428571428572
2014-02-16,583.0,Sunday,0,,Non-holiday,100.31,99.98,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,16,15.29,12.63,17.0,20.03,14.8,1,1,13.379999999999999
